text,label
و لا تقعدوا ب كل صراط توعدون وتصدون عن سبيل الله من امن به وتبغونها عوجا ۚ واذكروا اذ كنتم قليلا فكثركم ۖ وانظروا كيف كان عاقبة المفسدين,"['anticipation', 'disgust']"
يا رب التيك توك يتحظر من السودان 🌞💔,['disgust']
شهر 6 اتمنى التطبيل هذا موجود نفس كأس العالم 2 0 1 4 مالهم حس بس رجع الدوري صاروا يتكلمون و لا ب البطوله اعمل نفسك ميت,['acceptance']
نفسي ف حياه جديده بيني و بين ربي 😐 حياه تكون اساسها الصلاه و العمل الصالح ✋ حياه تسحبني للجنه 💕 يا رب 💔 # اطلق _ امنياتك,['acceptance']
# حايل _ حلوه _ في ديرتي حلوه ب كل شي ☺️😴 مايوصف حايلنا لا شعر و لا كلام 😍😍😍,['acceptance']
# غزه _ تحت _ القصف لاتحتاج ان تكون مسلم لتتعاطف مع فلسطين ، فقط تحتاج ان تكون انسان : pope shenouda # free _ palestine,['acceptance']
# اشياء _ تهب _ لك _ السعاده اجلس بكوفي ستار بكس مع جو مغيم و مطر و وجه يفتح النفس شفتوا كيف قنوعه ☺😋,['acceptance']
ايوا جديد خايفه احرق الشريحة و الله ماني عارفة :(,"['sadness', 'fear']"
غدا الاربعاء # نادي _ فروسية _ الجهراء يدعو الجمهور ل حضور مهرجان اغلي الكؤوس سباق حضرة صاحب السمو امير البلاد حفظه الله .,['neutral']
اول مره اشوف الموظفين كذا كلهم ينتظرون يكملون ساعاتهم ويطلعون . يمكن لأنه مافيه شغل بحكم اننا الوحيدين اللي نشتغل :,"['anger', 'disgust']"
الدكتور . محمد الطبطبائي هل هو العميد السابق ل لشريعه ام تشابه اسماء مع الشكر,"['acceptance', 'surprise']"
نظرات باسمة عابرة ومعبرة بينى و بين قلبى .. سولي :)),['acceptance']
"مع ان الكلام الذي احمله قليل ولايعبر عن فيض مشاعري تجاهك , الا اني احبك مثلما شاء الهوى و لو ان هوانا مبتور اللسان .","['love', 'sadness']"
اوكي بعيدا عن ال ب يحصل ف الفيديو بس برضو سيبو الناس ف حالهم ..,['sadness']
تخبط اوروبي بمواجهة الأزمة المالية العالمية : يدرس القادة الأوروبيون سيناريوهات توفر الاستقرار ل نظام المنطقة المالي بعد تدخلهم ل ان ..,['neutral']
يمه مقطعي شجابه عندك 😶,"['surprise', 'fear']"
موظفو الضرائب العقارية ب مصر يعلقون اضرابهم ب انتظار تسوية,['neutral']
قضية الاسلام قضيه اسلاميه عقائديه ليسة في يد حاكم و لا عالم قد حسمة من بعثة النبي عليه الصلاة و السلام . # التطبيع _ الاماراتي _ الاسرائيلي # التطبيع _ خيانة اما الصلح فله شروط و وقت محدد ليس تطبيع دائم مثل ماوضح ابن باز الله يرحمه والي صاير اصلا مع اسرائيل من التسيعينيات صلح ماحد حاربهم .,['disgust']
3 من ليون .. و لا !!!! من بايرن .. الستر زين,"['surprise', 'disgust']"
# مستشفى _ دله _ نمار تقدم ل كم عرض # اليوم _ الوطني 89 الكشفية ب 89 ريال فقط و ذلك من تاريخ 21 – 28 سبتمبر 2019 # همه _ حتى _ القم …,['neutral']
انا حتى في وطني اعيش غريبا ... كزوج يسأل زوجته ، من انتي ؟,['sadness']
وأنكسر غصن الخيال اللي زرعت والتوى صدري على تسعين اه,['sadness']
عزيزنا العميل ، هويتكم المسجلة لدى الراجحي المالية على وشك الانتهاء ، الرجاء زيارة احد مراكز الراجحي المالية ل لتحديث ولتجنب تجميد حساباتكم الاستثمارية لدينا . هويتي تنتهي ب شهر 6 / 1441,['anticipation']
احاول ان اكون رجلا صالحا ولعلي اصل ..,['acceptance']
هل تظن لو انك عدت و كتبت لي انني سأقرأ لك ب ذات الدهشة الأولى ب ذات النبض الأول ، هل تظن لو انك سجلت لي رسالة صوتية انني سأسمعها ب ذات اللهفة الأولى ب ذات الإرتباك الأول ؟ هل تظن لو انك عدت بعد كل هذا الغياب وأخبرتني انك افتقدتني ، انني سأصدقك و اغفر لك ؟ حسنا انت على حق,['acceptance']
ايه رايكم على امتحان الضريبه,['neutral']
الحمدلله الواحد بقا بيخاف من كل حاجه من نفسه من اهل من صحابة من اي حد يقرب ليه مبقتش عايز حد يقرب لي عشان بحس انه هيجي اليوم و يخذلني زي اللي قبله و و رجع اخاف من تاني بردو .... 😔,"['sadness', 'fear']"
# الممر _ الشرفي _ مرفوض الاستاذ / فهد الروقي في البدايه اعطاهم على جوهم وفي النهايه جحفلهم ب طريقة الكبار 😜😂🤣😅,['joy']
# كلام _ معلمين _ السبت ينهار ابياضيعني انتي مش بتستحملي صوتي ل الله دا انتي ليلك عنابي بس صبرك عليا يا يا .. مش عايزه اشتم …,"['anger', 'disgust']"
ده احنا الاجيال اللي جايه هتف علينا اقسم بالله ازاي ده ماسكنا 😂😂 بحر مسا عليك اناري,['joy']
الوزير باسيل للي ناسي او حابب يتناسى عندو وزراء نواب ومناصرين ب الجبل .,"['anticipation', 'disgust']"
# دعم للبطل رجع حسابه و ل الله الحمد ومحتاج دعم لاهنتوا 👏👏,['acceptance']
# اللجنة _ العليا # غزة _ تحت _ القصف # باحثون _ عن _ عمل _ يستغيثون 239 # تعيين _ احتياط _ مساعدي _ الصيدله دعم تعيين احتياط مساعدي الصيدله ترا مظلومين 😭😭😭😭💔 كسروا بخاطرنا قبل العيد,['sadness']
🔸 كلنا مع # النصر وفيتوريا ، ونستبشر خيرا في نصر يواصل هيبته . 👈 لكن البارحة وجدت امرين غاب فيهما ( الذكاء ) 1- اشراك فتوريا للمنصور .. بل ويرمي به .. اين ؟ في الوسط الأيمن 😱 و كان هذا التصرف منفذا لنقد الجمهور للمدرب . 2- خروج الحارس لمسافة امتار من مرماه و ب شكل غريب نتج عنه هدف التعادل .,"['acceptance', 'surprise']"
عسى من زعل امي يبكي من الضيقه و عسى من تكلم عنه مايتهنى دقيقه,['disgust']
second day in job started 1 hour ago اليوم الثاني في الوظيفة الله يتممة على خير يا رب المدير العام مداوم اليوم,['acceptance']
# حياتك 51 ساير خرب الكليب ي اخي اهجد 😷🌚💔,['disgust']
صبح امتحان دارم ، برام دعا كنيد . منم استرسيي !!!!,['neutral']
الحين لازم انام اليوم بدري عشان عندي بكره الساعه 8 الصبح شرح و الله اخاف يروح علي ولقم غياب 🙂,['fear']
وهل تعلم ان الابتزاز والإتاوات تمنع اعادة اعمار الجسور في # الموصل,['disgust']
يا سلام و الله لو يصير ينطلب المطر تيك اوي كان اخذناه وجبناه على الخليج بدل الرطوبة,"['acceptance', 'sadness']"
معارضو انقلاب موريتانيا يطالبون بمعاقبة منفذيه : دعت الجبهة الوطنية ل ل دفاع عن الديمقراطية في موريتانيا المعارضة لانقلاب السادس من اغ ..,['neutral']
الشخص دة ان — ايوه انا كده فهمت مين يعني ؟,['disgust']
قوائم تشغيل سبوتفاي 🌟 • استخدموا قوائمكم الخاصة ثم استمعوا ل هذه القوائم • اضيفوا فنانين متنوعين • لا تكرروا القائمة • قوموا باخفاء الاغاني التي تنافسنا بالمخطط • قوموا بحظر الفنانين المنافسين ل كي لا تشتغل اغانيهم ل كم بالصدفة • القوائم ليست من صنعنا تأكدوا منها قبل الاستماع,['anticipation']
تمثل ادارة المشروعات عملية هامة في مشاريع # التحول _ الرقمي والقطاع الحكومي ب شكل عام ! هنا مثال يوضح كيف ان نشر # البيانات _ المفتوحة والاستخدام المبتكرة ل ها ب واسطة الشركات الناشئة يمكن ان ينتج حلولا جديدة ل هذا التحدي !,"['acceptance', 'surprise']"
لا اقصد ان ذنب اللي بيشتغل ايه انه مياخدش اي افضلية او مقابل محترم و اللي مبيشتغلش ب ياخد زيه و يمكن مبيتعرضش لأي مشاكل كمان انا بندب معاكي,['neutral']
و الله البلشه هه .. شف هو الشتاء قررب اغديك تجي .. كشتات و وناسه و كذا,"['joy', 'acceptance']"
اقول ل اعاد تلبسون الفانيلة الزرقاء مرة ثانية خلاص لاعت ژبودنا 💔🤬 متعادلين مع ام صلال اللي ترتيبهم الأخير 👎🏼😤 # السد,"['anger', 'disgust']"
عملية ؟ ما تشوف شر ان شاء الله .. و تقوم ل كم ب السلامة يا رب,['acceptance']
